"osm_id","geometry","children","adults","elderly","total_pop","age_entropy_index","osm_category","category","subcategory","name"
2737805530,"POINT(121556.00230355172 486346.0056977328)",150,1140,240,1530,0.6712944922531098,"shop","stationery_shop","gift","Tibetaans Boeddhistisch Meditatiecentrum"
2737805626,"POINT(121670.9981057508 486413.00129796227)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","Mr by Daniele Dentici"
2737805640,"POINT(121557.99824586167 486339.99483118777)",150,1140,240,1530,0.6712944922531098,"amenity","sustenance","cafe","Barney's Lounge coffee shop"
2737805676,"POINT(121684.02735371012 486429.99298339995)",130,1520,350,2000,0.6292124699854407,"shop","art_shop","art","Gallery 64/65"
2737805688,"POINT(121671.98610453514 486406.99728305085)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","restaurant","Meghna"
2737805764,"POINT(121674.00305195097 486395.0001044298)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","restaurant","XXX by Charles & Charley"
2737805789,"POINT(121686.01704366656 486420.00994386117)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","jewelry","Es"
2737805843,"POINT(121687.01174161112 486414.99617188267)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","restaurant","Ace"
2737805932,"POINT(121675.99939787234 486384.9947629101)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","Samsøe Samsøe"
2737806061,"POINT(121689.8018562275 486411.583670589)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","Cavallaro"
2737806147,"POINT(121678.996868894 486378.9994389059)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","We Are Labels"
2737806525,"POINT(121688.9725507373 486222.0554160732)",285,2065,410,2760,0.6688110763067316,"shop","other_shop","laundry","Wasserette Bejo"
2737806668,"POINT(121680.13793145515 486375.48679568723)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","Salon de Lingerie"
2737806822,"POINT(121689.31176769405 486401.5394787833)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","cafe","Zuivere Koffie"
2737806975,"POINT(121680.37390557118 486371.09011784144)",130,1520,350,2000,0.6292124699854407,"shop","electronics_shop","hifi","Linn"
2737807173,"POINT(121690.97301476427 486397.38910037186)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","restaurant","Sluizer"
2737807237,"POINT(121812.9840865767 486257.05959553574)",165,1445,320,1930,0.659811769659944,"shop","furniture_shop","antiques","De Lage Landen"
2737807388,"POINT(121681.00027592585 486366.00094361807)",190,1960,405,2555,0.6267853230990496,"amenity","sustenance","restaurant","La Casona"
2737807501,"POINT(121682.00181407406 486361.9996635776)",190,1960,405,2555,0.6267853230990496,"shop","stationery_shop","books","Boekdruk Offset"
2737807913,"POINT(121683.00340689872 486356.99697164807)",190,1960,405,2555,0.6267853230990496,"shop","beauty_shop","beauty","Cleo"
2737807937,"POINT(121694.99693360954 486381.9958429363)",130,1520,350,2000,0.6292124699854407,"shop","clothes_shop","clothes","Kindred Spirits"
2737808042,"POINT(121696.9984030702 486296.0055818085)",215,1925,390,2530,0.6423374330633085,"shop","other_shop","travel_agency","TUI"
2737808132,"POINT(121698.00008176352 486290.0014815819)",215,1925,390,2530,0.6423374330633085,"shop","clothes_shop","clothes","Lien & Giel"
2737808177,"POINT(121695.99174060789 486373.96671040065)",130,1520,350,2000,0.6292124699854407,"amenity","sustenance","restaurant","Harmsen"
2737808246,"POINT(121697.00032557925 486369.9987662902)",190,1960,405,2555,0.6267853230990496,"shop","clothes_shop","jewelry","Leonore Sieraden"
2737808490,"POINT(121662.99955368787 486445.0003477099)",135,1855,355,2345,0.5785237273621072,"amenity","sustenance","restaurant","Ali"
2737808863,"POINT(121712.99860607227 486301.0048682705)",215,1925,390,2530,0.6423374330633085,"shop","food_shop","bakery","Bakkerij Verhagen"
2737808871,"POINT(121704.99766269256 486260.0009489199)",215,1795,365,2375,0.6525488732380075,"shop","furniture_shop","furniture","Mobila"
2737808928,"POINT(121708.99688981337 486249.0029585203)",215,1795,365,2375,0.6525488732380075,"shop","beauty_shop","hairdresser","Houtman"
2737808960,"POINT(121561.00137616227 486181.9962124259)",395,2815,555,3765,0.670096182481858,"shop","furniture_shop","interior_decoration","August"
2737809038,"POINT(121707.98876952959 486246.9846803164)",215,1795,365,2375,0.6525488732380075,"shop","clothes_shop","clothes","We Are Labels"
2737809054,"POINT(121717.99976201149 486279.9971395761)",215,1795,365,2375,0.6525488732380075,"amenity","sustenance","restaurant","The Lebanese Sajeria"
2737809150,"POINT(121684.99957386404 486350.9972829413)",190,1960,405,2555,0.6267853230990496,"shop","diy_shop","houseware","Studio Bazar"
2737809165,"POINT(121706.8081031024 486239.5821974001)",275,2215,480,2970,0.6677756409829573,"shop","clothes_shop","clothes","Bellarose"
2737809167,"POINT(121719.001484206 486275.0055820889)",215,1795,365,2375,0.6525488732380075,"shop",NULL,"shop_supplies","W. de Graaf"
2737809168,"POINT(121700.50640643499 486354.57562753645)",190,1960,405,2555,0.6267853230990496,"amenity","sustenance","cafe","Van Leeuwen"
2737809234,"POINT(121712.77369677537 486234.3123757439)",275,2215,480,2970,0.6677756409829573,"shop","clothes_shop","clothes","Jan"
2737809459,"POINT(121720.99753253377 486270.99760658573)",215,1795,365,2375,0.6525488732380075,"amenity","sustenance","restaurant","Tujuh Maret"
2737809912,"POINT(121723.0143389308 486262.99497272243)",215,1795,365,2375,0.6525488732380075,"shop","clothes_shop","clothes","Fred de la Bretonniere / Shabbies"
2737810151,"POINT(121724.99723195532 486254.00228373636)",215,1795,365,2375,0.6525488732380075,"shop","clothes_shop","clothes","Sissy Boy"
2737810264,"POINT(121726.01263886034 486246.99668600946)",275,2215,480,2970,0.6677756409829573,"shop","clothes_shop","clothes","Filippa K"
2737810270,"POINT(121728.00215562477 486239.9956500948)",275,2215,480,2970,0.6677756409829573,"amenity","sustenance","restaurant","Take Thai"
2737853710,"POINT(121737.339549695 486196.3045704526)",270,2100,445,2815,0.6690754282677728,"shop","furniture_shop","lighting","Zenza"
2737853759,"POINT(121738.99998909916 486189.9956183368)",270,2100,445,2815,0.6690754282677728,"shop","clothes_shop","shoes","Daniele Dentici"
2737853831,"POINT(121740.01524492243 486187.006797797)",270,2100,445,2815,0.6690754282677728,"shop","clothes_shop","clothes","Vent du Nord"
2737853839,"POINT(121714.99788041736 486153.00502630346)",305,2325,500,3130,0.6742540572386473,"shop","food_shop","deli","Ciao Bella"
2737853882,"POINT(121755.00276709319 486165.9986043541)",305,2325,500,3130,0.6742540572386473,"shop","beauty_shop","hairdresser","Bert Koggink"
2737853970,"POINT(121740.01571061235 486181.009453373)",270,2100,445,2815,0.6690754282677728,"shop","clothes_shop","clothes","Cowboys to Catwalk"
2737854489,"POINT(121742.46804545987 486169.8995200709)",305,2325,500,3130,0.6742540572386473,"amenity","sustenance","fast_food","Meat & Greek"
2737854524,"POINT(121745.00199320531 486090.00321392424)",275,2035,405,2715,0.6661504269784151,"amenity","sustenance","restaurant","Ku"
2737854547,"POINT(121743.4586758781 486166.28776593076)",305,2325,500,3130,0.6742540572386473,"shop","clothes_shop","jewelry","Goudsmit"
2737854562,"POINT(121745.95581967112 486086.9925555642)",295,2175,430,2900,0.6656237337751901,"shop","food_shop","convenience","Supermarket"
2737854574,"POINT(121745.00335539262 486162.00467231486)",340,2680,605,3625,0.6772950215666992,"shop","clothes_shop","bag","Smaak"
2737854795,"POINT(121747.98651155952 486077.9995577192)",295,2175,430,2900,0.6656237337751901,"shop","clothes_shop","clothes","Matinique"
2737854842,"POINT(121747.93227889977 486072.98174053343)",295,2175,430,2900,0.6656237337751901,"shop","food_shop","bakery","Molen"
2737854864,"POINT(121752.00029762919 486057.99993673334)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","restaurant","Pata Negra"
2737854894,"POINT(121754.0034864846 486052.0002336973)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","restaurant","Golden Temple"
2737855158,"POINT(121760.99677086285 486084.99971145834)",295,2175,430,2900,0.6656237337751901,"shop","beauty_shop","optician","Villa Ruimzicht"
2737855192,"POINT(121764.02845007539 486081.0070367818)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","restaurant","Il Boccalino"
2737855236,"POINT(121767.04720882147 486063.96272645064)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","pub","Cafe de Huyschkamer"
2737855307,"POINT(121770.02507041789 486055.00786988443)",295,2175,430,2900,0.6656237337751901,"shop","clothes_shop","clothes","The Items"
2737855495,"POINT(121909.00252611327 486121.00201631285)",150,1215,230,1595,0.6452386422213178,"amenity","sustenance","restaurant","Bistrot des Alpes"
2737855506,"POINT(121772.01451211513 486049.9985511755)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","restaurant","Moustache"
2737855542,"POINT(121773.99765832642 486040.00447416207)",280,2035,405,2720,0.6687436366705043,"shop","clothes_shop","clothes","Essentiel"
2737855576,"POINT(121776.00102728873 486032.00195732387)",325,2260,475,3060,0.6837240152185912,"shop","stationery_shop","books","Zwart op Wit"
2737856306,"POINT(121695.9997873342 486149.99539580144)",355,2680,565,3600,0.6724643456207654,"amenity","sustenance","pub","Café Marcella"
2737856957,"POINT(121653.73319317095 485850.5917271965)",355,2450,400,3205,0.6451634177797437,"shop","beauty_shop","hairdresser","Stendhal Haar & Zonnestudio"
2737857653,"POINT(121658.99758029796 486046.0649932525)",215,1515,245,1975,0.640550408776567,"shop","sportsvehicles_shop","tyres","Bridgestone"
2737858464,"POINT(121576.00344900544 485961.0055115107)",455,2935,590,3980,0.6877021816731285,"amenity","sustenance","restaurant","Bouchon du Centre"
2737859141,"POINT(121692.99905290533 486205.00425336853)",285,2065,410,2760,0.6688110763067316,"amenity","sustenance","restaurant","Na Siam"
2737859502,"POINT(121764.00990269211 486225.97813005035)",165,1445,320,1930,0.659811769659944,"amenity","sustenance","pub","De Biecht"
2737860983,"POINT(121746.9971393481 486016.0633826464)",325,2260,475,3060,0.6837240152185912,"shop","beauty_shop","optician","Intervision"
2737862393,"POINT(121649.6600567725 485986.8222648684)",390,2580,460,3430,0.6652483707064948,"shop","beauty_shop","beauty","Doctors Inc."
2737863640,"POINT(121772.99988653537 486078.99945993663)",295,2175,430,2900,0.6656237337751901,"amenity","sustenance","cafe","Cheesy Cakes"
2737864038,"POINT(121619.01582956096 486073.9518646373)",260,1955,400,2615,0.6682681324466953,"shop","beauty_shop","beauty","The City Street Spa"
2737864386,"POINT(121721.0159849946 486102.96065170027)",260,1955,400,2615,0.6682681324466953,"shop","beauty_shop","hairdresser","Haarstudio Hamid"
2737864402,"POINT(121726.0224613534 486104.94085547474)",355,2675,570,3600,0.6744256597537942,"shop","clothes_shop","clothes","By Mesh"
2737864725,"POINT(121569.00527262554 486016.01924728754)",405,2815,535,3755,0.6679485095301895,"shop","clothes_shop","jewelry","Anna+Nina"
2737864827,"POINT(121793.00034912012 486071.99966233113)",150,1215,230,1595,0.6452386422213178,"shop","beauty_shop","hairdresser_supply","Premium Barber Store"
2737864910,"POINT(121722.99939338365 486185.99765971577)",270,2100,445,2815,0.6690754282677728,"shop","clothes_shop","clothes","Tau Cotton"
2737865199,"POINT(121733.76858711036 486207.1883821076)",275,2215,480,2970,0.6677756409829573,"shop","beauty_shop","chemist","Oorbeek"
2737865246,"POINT(121734.77782735802 486202.29691923)",275,2215,480,2970,0.6677756409829573,"shop","clothes_shop","clothes","Carharrt"
2737942462,"POINT(121261.00115032642 486117.99979582423)",335,2625,510,3470,0.6541260027444004,"amenity","sustenance","restaurant","Myrabelle"
2737943368,"POINT(121278.0028261395 486073.9995343325)",205,1345,250,1800,0.6729764852448449,"amenity","sustenance","cafe","Piet de Leeuw"
2737943542,"POINT(121001.0008797973 485978.9960550773)",170,1590,270,2030,0.6074516155932459,"shop","furniture_shop","lighting","Hazewindus"
2737943596,"POINT(121024.60286034919 485960.8971698512)",185,1690,290,2165,0.6124254876989725,"shop","sportsvehicles_shop","outdoor","Carl Denig"
2737949735,"POINT(121373.99718796024 485858.9981812225)",105,545,120,770,0.7336617919047781,"shop","sportsvehicles_shop","bicycle","Bob Orange Bicycles"
2737950284,"POINT(121166.41872937567 485882.5363847438)",310,2360,355,3025,0.6176635637854818,"shop","clothes_shop","clothes","Mail & Female"
2737956117,"POINT(121217.00277321266 485885.00507894065)",370,2590,425,3385,0.6438229646022074,"amenity","sustenance","fast_food","Eucalyptus"
2737956344,"POINT(121075.00102316917 486148.56019623607)",260,2545,395,3200,0.5864963449010657,"shop","art_shop","musical_instrument","Fern's Guitars"
2737959027,"POINT(121234.00253900548 486007.99567781494)",330,2500,480,3310,0.6570594987151234,"shop","food_shop","deli","Rogh"
2737959904,"POINT(121231.0116622761 485993.9963676098)",330,2500,480,3310,0.6570594987151234,"shop","food_shop","bakery","Bakery Bastards"
2737962513,"POINT(121229.01536367479 485981.99307984125)",350,2605,495,3450,0.657957716322952,"amenity","sustenance","restaurant","How Do You Roll?"
2737962943,"POINT(121044.00119874196 486014.00546420075)",170,1550,255,1975,0.6058347196208131,"shop","art_shop","art","Tribal Art"
2737963565,"POINT(121228.00010520419 485971.9970326663)",370,2820,545,3735,0.6572394635533332,"shop","food_shop","deli","Iboenda"
2737963725,"POINT(121034.00159443948 486021.9965344811)",170,1550,255,1975,0.6058347196208131,"amenity","sustenance","cafe","Back to Black coffee bar and roastery"
2737964122,"POINT(121225.99728714359 485968.0050859288)",370,2820,545,3735,0.6572394635533332,"shop","food_shop","bakery","Croissanterie ""Le Mortier"""
2737964239,"POINT(121215.43155730469 485890.3344394082)",300,2270,350,2920,0.6224395157906399,"amenity","sustenance","restaurant","Taproom"
2737965086,"POINT(120889.92292031813 485965.2083861624)",190,1630,305,2125,0.6352779533892055,"shop","stationery_shop","ticket","Stromma Canal Cruises"
2737966302,"POINT(121217.99889003934 485936.00350281387)",360,2710,500,3570,0.6516232854400084,"amenity","sustenance","fast_food","Broodjeszaak Etenstijd"
2737968037,"POINT(121216.9972291563 485927.99906223465)",360,2710,500,3570,0.6516232854400084,"amenity","sustenance","pub","Le Patron"
2737970190,"POINT(121256.00090347568 486105.99477206613)",335,2625,510,3470,0.6541260027444004,"shop","sportsvehicles_shop","bicycle","Cool Electric"
2737972802,"POINT(121075.00308346434 486018.99967767805)",170,1550,255,1975,0.6058347196208131,"shop","clothes_shop","jewelry","Beq Edelsmeden"
2737973452,"POINT(120951.03121698172 486021.0436898692)",180,1785,330,2295,0.6134863210644438,"amenity","sustenance","restaurant","Levant"
2738247273,"POINT(118839.00348072377 489667.99980299023)",0,60,0,60,-0,"shop","diy_shop","hardware","Fabory"
2740164621,"POINT(123896.46841798547 488617.724902179)",15,60,10,85,0.7315975941709251,"amenity","public","bench",NULL
2740164623,"POINT(123902.00520255184 488626.6136948444)",15,60,10,85,0.7315975941709251,"amenity","public","bench",NULL
2741064873,"POINT(121876.76631049492 486913.4350029157)",160,1795,655,2610,0.7059329722346542,"shop","discount_shop","second_hand","Episode"
2741065160,"POINT(122011.69040944456 486917.87227159896)",200,2015,610,2825,0.6912813546724442,"shop","beauty_shop","chemist","Etos"
2741065352,"POINT(122009.00579224597 486870.82384254946)",140,1130,305,1575,0.7020528921286233,"amenity","sustenance","restaurant","MOAK Pancakes - City Center"
2741065562,"POINT(121984.00134958507 486840.00288981287)",80,775,250,1105,0.705540403879454,"shop","stationery_shop","newsagent","Primera"
2741066321,"POINT(122194.64060859941 486881.87056066893)",110,830,130,1070,0.6253235040218822,"amenity","sustenance","restaurant","Olijfje"
2741066393,"POINT(121947.64311249775 486913.9946685634)",195,1940,645,2780,0.7067162766169321,"shop","stationery_shop","books","Fort van Sjakoo"
2741066775,"POINT(122243.00179096023 487135.99703248794)",80,845,170,1095,0.6192791739074003,"shop","sportsvehicles_shop","bicycle","De Specialist"
2741066816,"POINT(121979.7867260788 486680.3503792794)",60,580,120,760,0.6354979198536759,"amenity","sustenance","cafe",NULL
2741066899,"POINT(121976.0571220209 486675.6909476792)",65,900,135,1100,0.5359401266499897,"shop","beauty_shop","hairdresser","Billy Fame"
